"entrez" "genename" "PubMed" "scaledconnectivity"
"6179" 51444 "RNF138" 22 0.105049881499237
"6180" 51447 "IP6K2" 33 0.0794828284697291
"6181" 51449 "PCYOX1" 17 0.0950731523340727
"6182" 51451 "LCMT1" 19 0.120681708604569
"6183" 51455 "REV1" 69 0.0802389852059416
"6184" 51465 "UBE2J1" 35 0.0596188117869427
"6185" 51466 "EVL" 46 0.0970907379202919
"6186" 51474 "LIMA1" 59 0.0642762741780987
"6187" 51477 "ISYNA1" 18 0.0619316684138709
"6188" 51479 "ANKFY1" 30 0.0934930122947362
"6189" 51490 "C9orf114" 15 0.0615131351235752
"6190" 51493 "C22orf28" 43 0.0686449958790343
"6191" 51495 "PTPLAD1" 40 0.0325926343505369
"6192" 51496 "CTDSPL2" 7 0.0442908313680966
"6193" 51497 "TH1L" 44 0.111306687371138
"6194" 51499 "TRIAP1" 18 0.364674093517959
"6195" 51501 "C11orf73" 15 0.187098274498895
"6196" 51503 "CWC15" 25 0.111371914246684
"6197" 51504 "TRMT112" 21 0.241429433530169
"6198" 51506 "UFC1" 24 0.187867254690381
"6199" 51507 "C20orf43" 15 0.0510468677072797
"6200" 51510 "CHMP5" 45 0.138078197681399
"6201" 51514 "DTL" 67 0.104995433810679
"6202" 51517 "NCKIPSD" 34 0.269243811046997
"6203" 51520 "LARS" 54 0.0786455306425229
"6204" 51522 "TMEM14C" 12 0.309054038538601
"6205" 51523 "CXXC5" 21 0.00313253999253822
"6206" 51524 "TMEM138" 7 0.156884367784218
"6207" 51526 "C20orf111" 9 0.275841636289404
"6208" 51528 "JKAMP" 15 0.0744587343050949
"6209" 51529 "ANAPC11" 76 0.456649290577475
"6210" 51530 "ZC3HC1" 31 0.0190216003328452
"6211" 51534 "VTA1" 47 0.0290250858556656
"6212" 51535 "PPHLN1" 35 0.124471281188192
"6213" 51538 "ZCCHC17" 24 0.172191397102829
"6214" 51542 "VPS54" 18 0.0791076023054124
"6215" 51545 "ZNF581" 8 0.184098143504438
"6216" 51548 "SIRT6" 91 0.150579463341138
"6217" 51550 "CINP" 16 0.138859467713022
"6218" 51552 "RAB14" 61 0.0450969190380435
"6219" 51555 "PEX5L" 18 0.231084435262973
"6220" 51559 "NT5DC3" 9 0.0375105276764637
"6221" 51560 "RAB6B" 21 0.572578444181899
"6222" 51562 "MBIP" 22 0.00155517441514266
"6223" 51564 "HDAC7" 98 0.10481444349909
"6224" 51566 "ARMCX3" 23 0.0880245341564798
"6225" 51567 "TDP2" 39 0.127854422322139
"6226" 51569 "UFM1" 31 0.0351938505230072
"6227" 51571 "FAM49B" 21 0.132582123045001
"6228" 51573 "GDE1" 21 0.0699491644983972
"6229" 51574 "LARP7" 58 0.0871257933780241
"6230" 51575 "ESF1" 21 0.0995005386918251
"6231" 51582 "AZIN1" 30 0.0707879706066985
"6232" 51585 "PCF11" 25 0.117156037222832
"6233" 51586 "MED15" 54 0.0384900177778575
"6234" 51592 "TRIM33" 61 0.100711008707579
"6235" 51593 "SRRT" 60 0.0580251074853379
"6236" 51594 "NBAS" 25 0.0158811023026634
"6237" 51596 "CUTA" 23 0.265645340878519
"6238" 51599 "LSR" 29 0.00839249637878799
"6239" 51602 "NOP58" 52 0.0334549759920866
"6240" 51603 "METTL13" 21 0.0111746141206221
"6241" 51604 "PIGT" 27 0.219786132963546
"6242" 51606 "ATP6V1H" 46 0.586834073599283
"6243" 51608 "GET4" 40 0.0807181976301739
"6244" 51611 "DPH5" 15 0.167388471679536
"6245" 51614 "ERGIC3" 20 0.299941994862908
"6246" 51616 "TAF9B" 21 0.0273920180861046
"6247" 51617 "HMP19" 9 0.230691921032363
"6248" 51619 "UBE2D4" 19 0.15480618371091
"6249" 51621 "KLF13" 32 0.151221961702231
"6250" 51622 "C7orf28A" 17 0.167967702891661
"6251" 51629 "SLC25A39" 13 0.345632591031358
"6252" 51631 "LUC7L2" 53 0.0473914015001365
"6253" 51633 "OTUD6B" 13 0.0440638654907843
"6254" 51635 "DHRS7" 15 0.120874726012466
"6255" 51637 "C14orf166" 46 0.162634687390271
"6256" 51639 "SF3B14" 35 0.207889741266286
"6257" 51643 "TMBIM4" 17 0.268457434547289
"6258" 51645 "PPIL1" 28 0.0364720505003875
"6259" 51646 "YPEL5" 13 0.119176909576505
"6260" 51647 "FAM96B" 29 0.311001362183602
"6261" 51649 "MRPS23" 32 0.39066838053737
"6262" 51650 "MRPS33" 12 0.207839977456022
"6263" 51652 "VPS24" 57 0.110091441635837
"6264" 51655 "RASD1" 32 0.00411672847531563
"6265" 51657 "STYXL1" 15 0.134384137493953
"6266" 51660 "BRP44L" 12 0.0747167287889707
"6267" 51663 "ZFR" 38 0.0613456646518332
"6268" 51665 "ASB1" 18 0.248006382575743
"6269" 51667 "NUB1" 45 0.0697722962559212
"6270" 51669 "TMEM66" 21 0.0951757262855174
"6271" 51673 "TPPP3" 12 0.0287704832755939
"6272" 51684 "SUFU" 62 0.159203170300358
"6273" 51690 "LSM7" 22 0.255262045229969
"6274" 51692 "CPSF3" 45 0.127383267589726
"6275" 51693 "TRAPPC2L" 17 0.28741534897416
"6276" 51696 "HECA" 11 0.139563889269606
"6277" 51699 "VPS29" 42 0.395903516036721
"6278" 51701 "NLK" 69 0.565629645498773
"6279" 51704 "GPRC5B" 25 0.0922092084917363
"6280" 51706 "CYB5R1" 27 0.0785996619969783
"6281" 51714 "SELT" 13 0.201380194785302
"6282" 51715 "RAB23" 32 0.0606050796285316
"6283" 51719 "CAB39" 35 0.20853356866235
"6284" 51726 "DNAJB11" 66 0.131010880213241
"6285" 51727 "CMPK1" 33 0.0876862176566203
"6286" 51729 "WBP11" 37 0.0446622332930093
"6287" 51734 "SEPX1" 20 0.285503432294933
"6288" 51735 "RAPGEF6" 29 0.161690030719009
"6289" 51741 "WWOX" 215 0.0514458459868544
"6290" 51742 "ARID4B" 31 0.179382559141754
"6291" 51747 "LUC7L3" 46 0.0817752929092055
"6292" 51750 "RTEL1" 56 0.0387111001106889
"6293" 51752 "ERAP1" 135 0.0579781222080991
"6294" 51754 "TMEM8B" 28 0.138057162665286
"6295" 51755 "CDK12" 46 0.158519335858053
"6296" 51759 "C9orf78" 25 0.01675986512084
"6297" 51760 "SYT17" 13 0.111370931135905
"6298" 51762 "RAB8B" 26 0.0424837405091166
"6299" 51763 "INPP5K" 25 0.0470164466556151
"6300" 51768 "TM7SF3" 9 0.0437254909969413
"6301" 51773 "RSF1" 51 0.345848451490278
"6302" 51776 "ZAK" 45 0.084882155086269
"6303" 51780 "KDM3B" 34 0.290874368385422
"6304" 51808 "PHAX" 24 0.173275858176751
"6305" 51809 "GALNT7" 17 0.0558546298411242
"6306" 51816 "CECR1" 25 0.135656257717111
"6307" 53339 "BTBD1" 27 0.0423934412579487
"6308" 53342 "IL17D" 10 0.0370187157614134
"6309" 53343 "NUDT9" 18 0.0330527261263129
"6310" 53344 "CHIC1" 5 0.522629446105768
"6311" 53346 "TM6SF1" 5 0.0990403069470124
"6312" 53349 "ZFYVE1" 20 0.0712056570377647
"6313" 53353 "LRP1B" 37 0.173446212916781
"6314" 53354 "PANK1" 20 0.109878786411997
"6315" 53358 "SHC3" 37 0.0849211121748697
"6316" 53371 "NUP54" 38 0.245699462242713
"6317" 53373 "TPCN1" 23 0.0314435125121691
"6318" 53615 "MBD3" 78 0.106070671433491
"6319" 53616 "ADAM22" 32 0.231387755792945
"6320" 53635 "PTOV1" 29 0.0769768448125346
"6321" 53822 "FXYD7" 10 0.299114488506938
"6322" 53826 "FXYD6" 24 0.100543277445977
"6323" 53827 "FXYD5" 35 0.139380536222433
"6324" 53829 "P2RY13" 12 0.0639149983745567
"6325" 53834 "FGFRL1" 30 0.0751426685355541
"6326" 53838 "C11orf24" 6 0.134749014935232
"6327" 53916 "RAB4B" 14 0.106577699774157
"6328" 53917 "RAB24" 13 0.0902205420736529
"6329" 53919 "SLCO1C1" 25 0.0185989923918671
"6330" 53938 "PPIL3" 21 0.12671884275973
"6331" 53981 "CPSF2" 55 0.0667243437117505
"6332" 54014 "BRWD1" 27 0.265333358780276
"6333" 54039 "PCBP3" 25 0.108515760283138
"6334" 54065 "FAM165B" 10 0.176336432398705
"6335" 54093 "SETD4" 11 0.036575681672871
"6336" 54103 "PION" 10 0.17105079771091
"6337" 54107 "POLE3" 27 0.21431120120023
"6338" 54108 "CHRAC1" 19 0.145002453295398
"6339" 54149 "C21orf91" 11 0.0812895899173537
"6340" 54165 "DCUN1D1" 34 0.0469009242680385
"6341" 54187 "NANS" 21 0.125330586789308
"6342" 54205 "CYCS" 134 0.105344329452526
"6343" 54206 "ERRFI1" 69 0.0576016419568101
"6344" 54207 "KCNK10" 20 0.0782577916032239
"6345" 54209 "TREM2" 83 0.185120791126267
"6346" 54328 "GPR173" 7 0.199286109011279
"6347" 54329 "GPR85" 19 0.09648177393222
"6348" 54331 "GNG2" 75 0.0868163430456981
"6349" 54332 "GDAP1" 65 0.474189746537468
"6350" 54344 "DPM3" 12 0.392688124409795
"6351" 54386 "TERF2IP" 85 0.238860204313375
"6352" 54407 "SLC38A2" 42 0.0407637760916031
"6353" 54413 "NLGN3" 44 0.0609872046833942
"6354" 54414 "SIAE" 25 0.0170742236498124
"6355" 54431 "DNAJC10" 43 0.0897451008903507
"6356" 54432 "YIPF1" 14 0.422096131090259
"6357" 54434 "SSH1" 43 0.0595127145542947
"6358" 54436 "SH3TC1" 6 0.100829319008313
"6359" 54437 "SEMA5B" 14 0.0156704306559754
"6360" 54439 "RBM27" 18 0.117621090013672
"6361" 54440 "SASH3" 8 0.290031508941159
"6362" 54442 "KCTD5" 26 0.13810919227513
"6363" 54443 "ANLN" 48 0.119786283582937
"6364" 54453 "RIN2" 18 0.0491629750841853
"6365" 54455 "FBXO42" 14 0.0467659352592406
"6366" 54458 "PRR13" 15 0.18412358521318
"6367" 54460 "MRPS21" 21 0.262556155559921
"6368" 54461 "FBXW5" 41 0.087566588397954
"6369" 54462 "FAM190B" 14 0.330184296155334
"6370" 54463 "FAM134B" 19 0.0416375610401329
"6371" 54464 "XRN1" 50 0.110634727085109
"6372" 54467 "ANKIB1" 13 0.00662053128373939
"6373" 54468 "MIOS" 15 0.0859002973682869
"6374" 54469 "ZFAND6" 23 0.236979952986766
"6375" 54471 "SMCR7L" 25 0.116460334057731
"6376" 54472 "TOLLIP" 84 0.694706668217596
"6377" 54476 "RNF216" 37 0.0452160149005826
"6378" 54477 "PLEKHA5" 29 0.0327381566268568
"6379" 54478 "FAM64A" 14 0.131694167204553
"6380" 54480 "CHPF2" 12 0.171411354070076
"6381" 54487 "DGCR8" 71 0.034599891971868
"6382" 54491 "FAM105A" 8 0.104352040492338
"6383" 54492 "NEURL1B" 6 0.0294801561193727
"6384" 54494 "C11orf71" 7 0.0349953337714499
"6385" 54495 "TMX3" 22 0.049401164361548
"6386" 54496 "PRMT7" 27 0.0651807362032182
"6387" 54497 "HEATR5B" 14 0.346878540821952
"6388" 54498 "SMOX" 32 0.0169727097633865
"6389" 54499 "TMCO1" 32 0.231350711315226
"6390" 54502 "RBM47" 15 0.0964827927911037
"6391" 54504 "CPVL" 41 0.164026951652954
"6392" 54505 "DHX29" 22 0.0846501346233581
"6393" 54510 "PCDH18" 12 0.062501665990229
"6394" 54512 "EXOSC4" 39 0.158271681490196
"6395" 54518 "APBB1IP" 28 0.15122041330888
"6396" 54520 "CCDC93" 19 0.099352275036512
"6397" 54521 "WDR44" 26 0.0972211678344562
"6398" 54529 "ASNSD1" 4 0.111738192355704
"6399" 54531 "MIER2" 8 0.0515373711471706
"6400" 54532 "USP53" 15 0.0288586259336387
"6401" 54535 "CCHCR1" 47 0.0598797209385535
"6402" 54537 "FAM35A" 8 0.0816549406821207
"6403" 54538 "ROBO4" 40 0.0206173293386346
"6404" 54539 "NDUFB11" 20 0.28681885700448
"6405" 54540 "FAM193B" 16 0.0550693479818413
"6406" 54541 "DDIT4" 61 0.00755236493445023
"6407" 54542 "RC3H2" 14 0.223778418947471
"6408" 54543 "TOMM7" 14 0.184815799791685
"6409" 54545 "MTMR12" 12 0.23233123295645
"6410" 54549 "SDK2" 13 0.0112144387369214
"6411" 54550 "NECAB2" 18 0.365150464712211
"6412" 54552 "GNL3L" 25 0.0805358199229548
"6413" 54555 "DDX49" 20 0.153380212519367
"6414" 54556 "ING3" 33 0.0548232332379847
"6415" 54557 "SGTB" 11 0.603241522819118
"6416" 54558 "SPATA6" 8 0.0994771542952596
"6417" 54566 "EPB41L4B" 14 0.504030328207309
"6418" 54583 "EGLN1" 142 0.0390772661444204
"6419" 54585 "LZTFL1" 22 0.0486860579671102
"6420" 54587 "MXRA8" 10 0.0950365841506517
"6421" 54602 "NDFIP2" 21 0.342474746069996
"6422" 54606 "DDX56" 33 0.104001613165012
"6423" 54617 "INO80" 40 0.170962071825145
"6424" 54620 "FBXL19" 14 0.20724071084691
"6425" 54621 "VSIG10" 6 0.059083341476174
"6426" 54623 "PAF1" 64 0.0455661788930654
"6427" 54625 "PARP14" 23 0.0619232491358156
"6428" 54629 "FAM63B" 7 0.158416072971902
"6429" 54662 "TBC1D13" 7 0.0923338897094381
"6430" 54663 "WDR74" 20 0.0846444422857646
"6431" 54664 "TMEM106B" 41 0.0284361025797643
"6432" 54665 "RSBN1" 13 0.0325963401998624
"6433" 54674 "LRRN3" 11 0.00590954922632848
"6434" 54675 "CRLS1" 18 0.0788728382628451
"6435" 54676 "GTPBP2" 13 0.0399387106660159
"6436" 54677 "CROT" 20 0.1204901043239
"6437" 54680 "ZNHIT6" 16 0.040067084645192
"6438" 54681 "P4HTM" 17 0.164297562866375
"6439" 54682 "MANSC1" 5 0.0155686272831193
"6440" 54700 "RRN3" 27 0.10497086133251
"6441" 54704 "PDP1" 28 0.566415832996817
"6442" 54708 "MARCH5" 28 0.0972041313856197
"6443" 54715 "A2BP1" 68 0.918094948448561
"6444" 54726 "OTUD4" 29 0.0635583054702398
"6445" 54732 "TMED9" 27 0.332827846698375
"6446" 54733 "SLC35F2" 10 0.0693590853084102
"6447" 54737 "MPHOSPH8" 27 0.237724994132178
"6448" 54739 "XAF1" 58 0.0568059005305678
"6449" 54741 "LEPROT" 15 0.11232161353459
"6450" 54749 "EPDR1" 18 0.0774475664922769
"6451" 54753 "ZNF853" 2 0.057160508142715
"6452" 54756 "IL17RD" 32 0.0513630912090579
"6453" 54762 "GRAMD1C" 6 0.011484585636137
"6454" 54764 "ZRANB1" 18 0.340580472467163
"6455" 54765 "TRIM44" 23 0.177928302522893
"6456" 54768 "HYDIN" 16 0.0170632124581443
"6457" 54769 "DIRAS2" 11 0.541337431498544
"6458" 54776 "PPP1R12C" 17 0.147976045853202
"6459" 54778 "RNF111" 49 0.10407474235905
"6460" 54784 "ALKBH4" 12 0.0935374769601508
"6461" 54788 "DNAJB12" 18 0.10485188662234
"6462" 54790 "TET2" 169 0.185309076906707
"6463" 54799 "MBTD1" 9 0.15715683804244
"6464" 54800 "KLHL24" 11 0.097317707695139
"6465" 54801 "HAUS6" 35 0.0495046036060009
"6466" 54802 "TRIT1" 21 0.0498175763485765
"6467" 54805 "CNNM2" 35 0.191972104170508
"6468" 54806 "AHI1" 57 0.169439776054698
"6469" 54808 "DYM" 26 0.0308617001025282
"6470" 54809 "SAMD9" 24 0.0571224902745142
"6471" 54811 "ZNF562" 7 0.0492490840607613
"6472" 54812 "AFTPH" 20 0.206194876401027
"6473" 54813 "KLHL28" 7 0.210561599878542
"6474" 54815 "GATAD2A" 33 0.142989153462258
"6475" 54816 "ZNF280D" 14 0.0512709358642683
"6476" 54820 "NDE1" 54 0.0722404197946363
"6477" 54822 "TRPM7" 116 0.0369996913913083
"6478" 54828 "BCAS3" 30 0.120887946880418
"6479" 54832 "VPS13C" 20 0.147311823439423
"6480" 54838 "C10orf26" 17 0.0275458563128138
"6481" 54841 "BIVM" 9 0.0673211512036839
"6482" 54842 "MFSD6" 8 0.29390809612618
"6483" 54843 "SYTL2" 38 0.0875925048493726
"6484" 54847 "SIDT1" 10 0.0427818607350991
"6485" 54849 "DEF8" 3 0.0947346758272668
"6486" 54856 "GON4L" 19 0.148262634297169
"6487" 54857 "GDPD2" 10 0.065907439033382
"6488" 54858 "PGPEP1" 18 0.110426918329564
"6489" 54859 "C3orf75" 14 0.250367075279887
"6490" 54861 "SNRK" 19 0.108562088634399
"6491" 54862 "CC2D1A" 47 0.0279653992587923
"6492" 54865 "GPATCH4" 19 0.0100375923353107
"6493" 54867 "TMEM214" 10 0.190228948748437
"6494" 54868 "TMEM104" 6 0.106617401380703
"6495" 54870 "QRICH1" 14 0.0791588096535125
"6496" 54872 "PIGG" 16 0.0994720530365149
"6497" 54873 "PALMD" 14 0.0376227320240216
"6498" 54874 "FNBP1L" 30 0.0540265517735949
"6499" 54876 "DCAF16" 12 0.0977421935102419
"6500" 54878 "DPP8" 31 0.198145707353318
"6501" 54880 "BCOR" 57 0.0384487851210346
"6502" 54881 "TEX10" 30 0.0403175036211842
"6503" 54882 "ANKHD1" 30 0.135870873011206
"6504" 54884 "RETSAT" 13 0.0325784949307176
"6505" 54886 "LPPR1" 6 0.0837301940671076
"6506" 54887 "UHRF1BP1" 15 0.143180252025099
"6507" 54888 "NSUN2" 45 0.049541394378595
"6508" 54890 "ALKBH5" 19 0.0282293202238014
"6509" 54891 "INO80D" 10 0.245873834930554
"6510" 54892 "NCAPG2" 21 0.0850464643240024
"6511" 54893 "MTMR10" 10 0.0588775463127957
"6512" 54896 "PQLC2" 9 0.159253744557335
"6513" 54898 "ELOVL2" 26 0.0474039686360002
"6514" 54899 "PXK" 24 0.0985349134497265
"6515" 54902 "TTC19" 18 0.0803787416938123
"6516" 54904 "WHSC1L1" 28 0.277442618501454
"6517" 54906 "C10orf18" 16 0.167104514937172
"6518" 54910 "SEMA4C" 20 0.0611974740436912
"6519" 54914 "KIAA1797" 17 0.224555899465281
"6520" 54915 "YTHDF1" 31 0.120231392483682
"6521" 54918 "CMTM6" 11 0.285034942088223
"6522" 54919 "HEATR2" 19 0.171169535879268
"6523" 54921 "CHTF8" 24 0.0725627877128691
"6524" 54926 "UBE2R2" 22 0.0279922669130933
"6525" 54927 "CHCHD3" 51 0.144561572764372
"6526" 54928 "IMPAD1" 10 0.0580704263999159
"6527" 54929 "TMEM161A" 9 0.140822757275496
"6528" 54930 "HAUS4" 18 0.100442325606021
"6529" 54932 "EXD3" 7 0.0778922050079519
"6530" 54934 "C12orf41" 18 0.215779692727609
"6531" 54936 "ADPRHL2" 17 0.220548550434116
"6532" 54939 "COMMD4" 17 0.222630744582377
"6533" 54940 "OCIAD1" 29 0.097604838003834
"6534" 54942 "C9orf6" 7 0.118471623162421
"6535" 54946 "SLC41A3" 11 0.246143552096183
"6536" 54947 "LPCAT2" 18 0.103659599610442
"6537" 54948 "MRPL16" 16 0.191550663931873
"6538" 54949 "SDHAF2" 25 0.239736843351855
"6539" 54952 "TRNAU1AP" 9 0.363513871329538
"6540" 54953 "C1orf27" 11 0.0416652965015178
"6541" 54954 "FAM120C" 14 0.114340834509286
"6542" 54955 "C1orf109" 10 0.0928403499516405
"6543" 54957 "TXNL4B" 24 0.0067792407933982
"6544" 54960 "GEMIN8" 13 0.033593146966399
"6545" 54961 "SSH3" 15 0.0928139009348765
"6546" 54963 "UCKL1" 15 0.0763529068543638
"6547" 54965 "PIGX" 9 0.014159420259608
"6548" 54968 "TMEM70" 27 0.184020908924204
"6549" 54969 "C4orf27" 15 0.167655092309356
"6550" 54972 "TMEM132A" 14 0.0240006956098844
"6551" 54973 "CPSF3L" 24 0.0697578227123644
"6552" 54976 "C20orf27" 13 0.151429018904885
"6553" 54977 "SLC25A38" 16 0.11070587668525
"6554" 54978 "C2orf18" 18 0.104405815859025
"6555" 54982 "CLN6" 38 0.103639431534513
"6556" 54985 "HCFC1R1" 10 0.137010236454512
"6557" 54987 "C1orf123" 10 0.215980603102958
"6558" 54988 "ACSM5" 7 0.0213460970053807
"6559" 54989 "ZNF770" 9 0.135647926968058
"6560" 54994 "C20orf11" 22 0.0731892200667777
"6561" 54996 "MOSC2" 30 0.0488363876503108
"6562" 54998 "AURKAIP1" 25 0.227482579859219
"6563" 55000 "TUG1" 24 0.204896476593515
"6564" 55002 "TMCO3" 9 0.0637372580468141
"6565" 55004 "C11orf59" 27 0.255349777581064
"6566" 55008 "HERC6" 13 0.0284186278914902
"6567" 55009 "C19orf24" 6 0.295474055679782
"6568" 55011 "PIH1D1" 34 0.134293122185084
"6569" 55012 "PPP2R3C" 19 0.115260556037376
"6570" 55014 "STX17" 14 0.0149850286617314
"6571" 55015 "PRPF39" 13 0.043545195434705
"6572" 55016 "MARCH1" 16 0.0643243986808353
"6573" 55017 "C14orf119" 8 0.379317496863733
"6574" 55020 "TTC38" 6 0.155339956751097
"6575" 55022 "PID1" 22 0.117591161607451
"6576" 55023 "PHIP" 27 0.101211889490261
"6577" 55026 "FAM70A" 7 0.090683582679583
"6578" 55028 "C17orf80" 9 0.0833478755294509
"6579" 55030 "FBXO34" 13 0.458908706192334
"6580" 55031 "USP47" 36 0.171290391061326
"6581" 55032 "SLC35A5" 5 0.0490627887748591
"6582" 55035 "NOL8" 19 0.0748305064870798
"6583" 55037 "PTCD3" 43 0.0847960773609485
"6584" 55041 "PLEKHB2" 18 0.235991022558769
"6585" 55049 "C19orf60" 11 0.184347914779255
"6586" 55052 "MRPL20" 23 0.255745960564045
"6587" 55054 "ATG16L1" 155 0.0620695821550718
"6588" 55056 "FLJ10038" 2 0.08515325158256
"6589" 55061 "SUSD4" 9 0.125483518267583
"6590" 55062 "WIPI1" 17 0.150838102286199
"6591" 55066 "PDPR" 14 0.151957867351838
"6592" 55069 "C7orf42" 11 0.106177466240587
"6593" 55072 "RNF31" 69 0.0321402578913234
"6594" 55073 "LRRC37A4" 3 0.177378421561398
"6595" 55074 "OXR1" 19 0.534457254112408
"6596" 55075 "UACA" 31 0.0331760527674502
"6597" 55076 "TMEM45A" 8 0.105359334326812
"6598" 55080 "TAPBPL" 17 0.111196911819585
"6599" 55081 "IFT57" 21 0.129862200670144
"6600" 55082 "ARGLU1" 24 0.0358380961807197
"6601" 55084 "SOBP" 8 0.218162451193383
"6602" 55086 "CXorf57" 12 0.0640169255679541
"6603" 55090 "MED9" 18 0.020024256769608
"6604" 55092 "TMEM51" 13 0.137515647074795
"6605" 55095 "SAMD4B" 23 0.0497991460276773
"6606" 55101 "ATP5SL" 8 0.157952428160473
"6607" 55102 "ATG2B" 17 0.271347541347174
"6608" 55103 "RALGPS2" 9 0.0721155758165181
"6609" 55108 "BSDC1" 14 0.025368108027316
"6610" 55109 "AGGF1" 28 0.0422795155348753
"6611" 55111 "PLEKHJ1" 10 0.194907389117856
"6612" 55112 "WDR60" 16 0.0309094694944532
"6613" 55114 "ARHGAP17" 26 0.174395877642653
"6614" 55118 "CRTAC1" 20 0.100546139453961
"6615" 55119 "PRPF38B" 20 0.0599397321662544
"6616" 55120 "FANCL" 60 0.0506974026962888
"6617" 55122 "AKIRIN2" 13 0.0940040237504812
"6618" 55125 "CEP192" 38 0.0845773366210824
"6619" 55127 "HEATR1" 37 0.0713554439587852
"6620" 55129 "ANO10" 16 0.0449058270183477
"6621" 55131 "RBM28" 36 0.043968935111419
"6622" 55139 "ANKZF1" 19 0.0632225231685016
"6623" 55140 "ELP3" 41 0.060013715604513
"6624" 55142 "HAUS2" 27 0.0904788314579018
"6625" 55144 "LRRC8D" 20 0.0310588682256774
"6626" 55146 "ZDHHC4" 12 0.242642100982507
"6627" 55147 "RBM23" 22 0.037994873497523
"6628" 55148 "UBR7" 18 0.0267717948740704
"6629" 55149 "MTPAP" 33 0.114301483429458
"6630" 55152 "DALRD3" 10 0.132653874223523
"6631" 55153 "SDAD1" 23 0.0592203193054609
"6632" 55154 "MSTO1" 16 0.0608634342541804
"6633" 55156 "ARMC1" 14 0.0340248573495554
"6634" 55157 "DARS2" 30 0.0666776646741083
"6635" 55159 "RFWD3" 24 0.0822793334008819
"6636" 55160 "ARHGEF10L" 12 0.0335513768487943
"6637" 55161 "TMEM33" 23 0.0239774241520749
"6638" 55163 "PNPO" 26 0.0156801262557275
"6639" 55167 "MSL2" 25 0.148901063632606
"6640" 55168 "MRPS18A" 19 0.148814793437232
"6641" 55170 "PRMT6" 58 0.132222666184916
"6642" 55173 "MRPS10" 23 0.220490778057596
"6643" 55174 "INTS10" 14 0.170806736856999
"6644" 55176 "SEC61A2" 12 0.0688958836956015
"6645" 55177 "FAM82A2" 34 0.0595810534832052
"6646" 55182 "RNF220" 17 0.140431662955654
"6647" 55183 "RIF1" 44 0.184761790251563
"6648" 55186 "SLC25A36" 14 0.106682121832563
"6649" 55187 "VPS13D" 15 0.0821952861091287
"6650" 55188 "RIC8B" 13 0.0221939393663535
"6651" 55190 "NUDT11" 18 0.0524781616668174
"6652" 55191 "NADSYN1" 24 0.107315252599243
"6653" 55193 "PBRM1" 80 0.14097342698388
"6654" 55196 "C12orf35" 10 0.0457756251476046
"6655" 55197 "RPRD1A" 24 0.0621403491838608
"6656" 55198 "APPL2" 27 0.0451098054896825
"6657" 55201 "MAP1S" 40 0.169887018426244
"6658" 55204 "GOLPH3L" 17 0.0733120949037359
"6659" 55205 "ZNF532" 8 0.0895632851861991
"6660" 55206 "SBNO1" 16 0.18963022906116
"6661" 55207 "ARL8B" 26 0.104709163889631
"6662" 55208 "DCUN1D2" 12 0.0772669943248312
"6663" 55209 "SETD5" 13 0.129070955220734
"6664" 55210 "ATAD3A" 59 0.0547873095948934
"6665" 55213 "RCBTB1" 20 0.0887088751186545
"6666" 55214 "LEPREL1" 19 0.104255577615333
"6667" 55215 "FANCI" 60 0.0941940915593461
"6668" 55216 "C11orf57" 14 0.0524340790707173
"6669" 55218 "EXD2" 10 0.0667928574149514
"6670" 55219 "TMEM57" 16 0.058585084165252
"6671" 55220 "KLHDC8A" 5 0.0964652536621627
"6672" 55222 "LRRC20" 13 0.183454201808446
"6673" 55223 "TRIM62" 19 0.0635621036796835
"6674" 55224 "ETNK2" 12 0.00349915297820219
"6675" 55225 "RAVER2" 13 0.025558597145648
"6676" 55226 "NAT10" 55 0.0442769773821611
"6677" 55227 "LRRC1" 17 0.0648773583048898
"6678" 55228 "PNMAL1" 16 0.487496397499042
"6679" 55229 "PANK4" 18 0.0214543341675491
"6680" 55230 "USP40" 14 0.0709183064445984
"6681" 55233 "MOBKL1B" 43 0.190862343650143
"6682" 55234 "SMU1" 30 0.0525216593672192
"6683" 55236 "UBA6" 35 0.0511112636077808
"6684" 55239 "OGFOD1" 13 0.0731068381989075
"6685" 55240 "STEAP3" 34 0.158689804161024
"6686" 55245 "UQCC" 35 0.0496597053247045
"6687" 55246 "CCDC25" 15 0.0154683313988256
"6688" 55248 "TMEM206" 7 0.0237164588856075
"6689" 55249 "YY1AP1" 34 0.0540215113244179
"6690" 55250 "ELP2" 23 0.07822468725175
"6691" 55251 "PCMTD2" 12 0.0128372369589323
"6692" 55252 "ASXL2" 22 0.139274411573582
"6693" 55255 "WDR41" 13 0.187796126537503
"6694" 55256 "ADI1" 22 0.127801021603512
"6695" 55258 "THNSL2" 12 0.0549733404255604
"6696" 55262 "C7orf43" 12 0.0456059721174685
"6697" 55266 "TMEM19" 7 0.1122044346027
"6698" 55268 "ECHDC2" 9 0.090778241805965
